gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
F,27,married,basic,2,part_time,3,5,12750,yes,44202,tenant,5,23067,other,46,no,no
F,31,single,postgrad,0,full_time,2,10,127500,no,0,tenant,4,108674,debt_consol,90,no,yes
M,37,divorced,postgrad,1,full_time,7,15,127500,no,0,tenant,5,30184,other,30,no,yes
M,39,divorced,postgrad,1,full_time,0,2,127500,no,0,owner,15,94436,debt_consol,50,no,yes
F,41,married,univ,1,unemployed,0,5,0,yes,43876,tenant,1,16944,holidays,42,no,no
F,27,single,univ,0,full_time,0,2,53125,no,0,owner_morg,2,22708,other,38,yes,no
M,29,widowed,highsch,0,part_time,6,6,19125,no,0,owner,10,14568,other,33,no,no
F,40,divorced,basic,1,full_time,2,12,31875,no,0,tenant,14,11684,wedding,56,no,yes
F,34,widowed,basic,2,full_time,3,6,31875,no,0,tenant,12,8338,debt_consol,11,no,no
M,28,single,highsch,0,unemployed,0,2,0,no,0,owner,1,18389,vehicle,26,yes,no
M,34,divorced,univ,0,unemployed,0,2,0,no,0,tenant,4,19850,wedding,51,no,yes
M,29,divorced,univ,1,full_time,2,2,53125,no,0,owner_morg,6,18973,vehicle,34,yes,no
F,32,widowed,highsch,2,full_time,0,4,47813,no,0,tenant,6,32126,other,32,no,yes
M,21,divorced,highsch,1,self_employ,0,2,38250,no,0,tenant,8,23678,wedding,53,no,yes
M,36,widowed,univ,2,part_time,0,3,47813,no,0,tenant,6,18516,wedding,50,no,no
M,27,single,highsch,0,part_time,4,6,19125,no,0,owner_morg,7,10133,other,34,no,yes
F,45,widowed,univ,0,part_time,10,18,47813,no,0,tenant,4,25816,vehicle,39,no,no
M,50,married,basic,3,self_employ,6,14,44625,yes,53205,owner,12,92044,home_improv,42,yes,no
M,29,single,highsch,0,self_employ,6,6,38250,no,0,tenant,6,28831,wedding,56,no,no
F,41,married,basic,0,unemployed,0,18,0,yes,50122,owner,8,11269,debt_consol,27,no,yes
M,30,single,highsch,0,part_time,1,3,28688,no,0,tenant,11,19022,debt_consol,54,no,yes
M,39,married,univ,2,self_employ,9,9,95625,no,0,owner_morg,12,67296,home_improv,51,no,no
M,36,single,univ,0,full_time,8,11,79688,no,0,owner,6,53168,home_improv,31,yes,no
F,28,divorced,highsch,0,self_employ,3,5,38250,no,0,tenant,1,13409,vehicle,40,no,no
F,36,widowed,highsch,1,full_time,4,7,47813,no,0,owner,14,45628,home_improv,26,no,no
F,31,single,highsch,0,part_time,6,5,28688,no,0,owner,6,12374,wedding,34,yes,no
F,42,single,highsch,0,full_time,11,10,47813,no,0,tenant,15,13431,wedding,26,no,yes
M,21,married,highsch,0,self_employ,2,2,38250,yes,53733,owner_morg,3,33524,home_improv,39,no,yes
M,35,divorced,univ,2,unemployed,0,0,0,no,0,tenant,5,13146,other,27,no,yes
M,33,single,highsch,0,unemployed,0,0,0,no,0,owner_morg,11,12747,wedding,51,yes,no
F,23,married,univ,1,part_time,2,2,31875,yes,54184,owner_morg,5,72376,debt_consol,40,yes,no
F,38,divorced,postgrad,0,full_time,7,10,127500,no,0,tenant,1,39705,debt_consol,30,no,yes
M,40,married,univ,2,self_employ,3,12,95625,no,0,owner,1,83130,debt_consol,55,yes,no
F,28,divorced,highsch,2,full_time,4,4,31875,no,0,tenant,1,27452,wedding,53,no,no
M,35,single,highsch,0,full_time,0,2,47813,no,0,owner,11,47559,home_improv,38,yes,no
M,22,single,univ,0,full_time,0,2,53125,no,0,tenant,7,15995,wedding,43,no,yes
F,28,divorced,highsch,1,full_time,5,8,31875,no,0,owner,2,10721,wedding,49,no,yes
M,22,married,highsch,0,part_time,2,3,19125,no,0,tenant,3,17379,vehicle,47,no,no
F,26,married,highsch,3,part_time,3,2,19125,yes,40754,tenant,2,40104,other,37,no,no
F,24,single,basic,0,full_time,1,1,21250,no,0,tenant,6,19596,other,41,no,yes
F,31,single,univ,0,self_employ,2,5,95625,no,0,tenant,3,24313,debt_consol,30,no,yes
M,29,divorced,highsch,0,unemployed,0,4,0,no,0,tenant,2,7897,vehicle,7,no,yes
M,34,single,highsch,0,full_time,3,4,47813,no,0,owner_morg,7,45659,home_improv,28,no,yes
M,34,single,highsch,0,part_time,3,4,28688,no,0,tenant,4,5771,vehicle,12,no,yes
F,25,single,highsch,0,part_time,1,1,19125,no,0,owner_morg,1,9715,other,10,no,no
M,23,single,univ,0,full_time,2,2,53125,no,0,tenant,4,13064,debt_consol,33,no,yes
F,26,divorced,univ,1,full_time,0,1,53125,no,0,tenant,3,9521,debt_consol,7,no,no
F,25,single,univ,0,part_time,4,5,31875,no,0,tenant,10,18055,wedding,54,no,yes
F,34,divorced,univ,3,part_time,6,5,47813,no,0,owner,11,7100,debt_consol,11,no,yes
F,22,widowed,univ,1,self_employ,0,2,63750,no,0,owner_morg,3,22165,vehicle,31,yes,no
M,23,single,univ,0,unemployed,0,1,0,no,0,owner_morg,7,16875,debt_consol,31,yes,no
M,26,single,univ,0,full_time,0,1,53125,no,0,tenant,7,18936,vehicle,38,no,yes
F,29,divorced,postgrad,1,full_time,1,4,85000,no,0,tenant,2,23367,wedding,49,no,yes
F,28,single,univ,0,part_time,3,7,31875,no,0,tenant,6,20820,wedding,27,no,no
F,59,single,highsch,0,unemployed,0,4,0,no,0,tenant,6,18957,wedding,38,no,no
M,25,single,basic,0,self_employ,1,5,25500,no,0,tenant,1,5566,wedding,10,no,yes
F,28,single,highsch,0,self_employ,1,3,38250,no,0,tenant,1,12783,debt_consol,42,no,no
F,46,single,highsch,0,full_time,7,14,47813,no,0,owner_morg,14,44140,home_improv,50,yes,no
M,26,married,basic,1,full_time,3,5,21250,yes,50161,tenant,2,19167,debt_consol,60,yes,no
M,27,widowed,highsch,0,full_time,1,4,31875,no,0,tenant,5,6791,other,7,no,no
F,44,divorced,univ,2,full_time,7,18,79688,no,0,owner,4,34045,home_improv,34,no,yes
M,24,single,highsch,0,full_time,2,2,31875,no,0,tenant,3,17465,other,31,no,no
M,30,married,highsch,2,full_time,5,8,47813,yes,59425,owner,7,48048,debt_consol,45,yes,no
M,34,married,highsch,2,part_time,2,10,28688,yes,46971,tenant,15,16520,other,53,no,no
F,28,married,highsch,0,unemployed,0,1,0,yes,51376,tenant,9,49311,debt_consol,46,no,yes
M,24,single,highsch,0,unemployed,0,3,0,no,0,owner,6,6319,vehicle,8,yes,no
M,23,divorced,basic,0,self_employ,0,3,25500,no,0,owner,6,14952,wedding,52,yes,no
F,26,married,univ,0,part_time,1,2,31875,yes,41601,tenant,5,10339,holidays,48,yes,no
M,29,divorced,highsch,0,full_time,1,2,31875,no,0,owner_morg,3,29395,other,55,yes,no
F,47,divorced,highsch,1,part_time,15,23,28688,no,0,owner,2,14396,other,29,yes,no
M,26,single,basic,0,full_time,3,3,21250,no,0,owner,2,21146,debt_consol,36,no,yes
F,32,widowed,univ,2,self_employ,2,3,95625,no,0,tenant,3,48505,debt_consol,45,no,yes
M,49,divorced,postgrad,1,full_time,3,12,127500,no,0,owner,1,25278,debt_consol,48,no,yes
M,26,divorced,basic,2,full_time,2,3,21250,no,0,owner,4,19578,wedding,48,yes,no
F,24,married,basic,0,unemployed,0,2,0,no,0,tenant,4,10056,debt_consol,59,no,yes
M,29,married,postgrad,2,part_time,1,2,51000,yes,46588,tenant,4,51884,debt_consol,52,no,no
F,25,married,highsch,1,part_time,3,3,19125,no,0,owner_morg,1,14899,vehicle,58,no,no
M,30,single,univ,0,unemployed,0,5,0,no,0,tenant,12,16269,debt_consol,52,no,yes
M,28,divorced,basic,3,full_time,2,5,21250,no,0,owner,5,20218,other,53,yes,no
F,25,single,highsch,0,unemployed,0,3,0,no,0,tenant,8,12834,other,48,no,yes
F,31,married,basic,0,part_time,3,6,19125,yes,52870,tenant,11,41739,debt_consol,27,no,yes
F,31,divorced,postgrad,1,full_time,7,9,127500,no,0,tenant,5,118210,other,66,no,yes
F,36,widowed,highsch,0,full_time,5,4,47813,no,0,tenant,1,46847,debt_consol,49,no,no
M,31,single,basic,0,full_time,2,2,31875,no,0,tenant,12,24661,other,59,no,yes
M,33,married,univ,1,full_time,7,12,79688,no,0,tenant,2,42389,other,41,no,no
M,29,divorced,univ,2,unemployed,0,3,0,no,0,tenant,2,8526,wedding,6,no,no
M,36,married,highsch,3,unemployed,0,12,0,yes,13822,tenant,7,18362,debt_consol,52,no,yes
M,30,divorced,postgrad,3,full_time,3,4,127500,no,0,tenant,4,101641,other,70,yes,no
F,34,single,highsch,0,full_time,2,10,47813,no,0,owner_morg,9,38387,home_improv,57,no,yes
F,30,divorced,highsch,0,unemployed,0,9,0,no,0,tenant,13,16208,wedding,41,no,yes
F,33,married,highsch,2,full_time,5,6,47813,yes,54914,owner_morg,11,63973,debt_consol,28,yes,no
F,42,single,highsch,0,full_time,3,13,47813,no,0,owner,11,29383,vehicle,56,yes,no
F,35,single,univ,0,full_time,4,9,79688,no,0,tenant,5,75765,debt_consol,60,yes,yes
F,37,divorced,highsch,1,full_time,9,12,47813,no,0,owner,12,9474,other,9,yes,no
M,34,single,highsch,0,full_time,2,6,47813,no,0,owner_morg,11,13708,other,29,no,yes
F,34,single,highsch,0,self_employ,5,12,57375,no,0,tenant,15,10989,vehicle,55,no,yes
F,40,single,univ,0,full_time,1,12,79688,no,0,owner,2,20918,debt_consol,33,no,yes
F,38,single,highsch,0,unemployed,0,5,0,no,0,owner,4,13103,other,53,yes,no
M,42,widowed,basic,1,self_employ,4,19,38250,no,0,tenant,15,27440,debt_consol,40,no,no
M,21,married,highsch,0,unemployed,0,2,0,yes,59666,tenant,6,39555,debt_consol,50,yes,no
M,30,single,highsch,0,full_time,2,3,47813,no,0,owner_morg,1,34116,debt_consol,29,no,yes
M,33,married,univ,0,unemployed,0,2,0,yes,31674,owner,8,7458,other,12,yes,no
F,25,single,univ,0,self_employ,2,2,63750,no,0,owner,3,8770,wedding,11,yes,no
M,31,married,univ,3,part_time,0,0,47813,yes,52275,tenant,9,92967,other,54,no,no
F,44,married,univ,1,full_time,5,18,79688,yes,48945,owner,1,98988,debt_consol,54,yes,no
F,32,married,highsch,1,self_employ,4,5,57375,yes,48989,tenant,10,76167,other,47,yes,yes
F,27,single,highsch,0,full_time,0,3,31875,no,0,owner,2,14817,wedding,35,no,no
M,35,divorced,highsch,3,full_time,1,10,47813,no,0,owner_morg,1,20530,other,56,yes,no
F,46,married,univ,0,unemployed,0,0,0,yes,46061,tenant,15,30219,debt_consol,32,no,yes
F,26,single,basic,0,self_employ,0,6,25500,no,0,owner,2,5033,debt_consol,7,no,yes
M,24,single,univ,0,unemployed,0,3,0,no,0,tenant,5,16248,vehicle,32,no,yes
M,24,widowed,univ,0,full_time,1,2,53125,no,0,owner,4,11779,debt_consol,54,no,no
M,47,married,highsch,1,part_time,6,6,28688,yes,47253,owner,14,17822,other,50,yes,no
M,45,widowed,highsch,1,full_time,6,8,47813,no,0,tenant,3,17673,vehicle,37,no,no
M,27,single,basic,0,part_time,1,5,12750,no,0,owner,7,10694,vehicle,42,no,yes
M,29,divorced,univ,2,full_time,4,5,53125,no,0,tenant,5,38130,debt_consol,38,no,yes
M,39,divorced,univ,0,part_time,5,4,47813,no,0,tenant,13,33041,debt_consol,42,no,yes
M,35,married,univ,0,unemployed,0,6,0,yes,21106,tenant,10,8708,holidays,12,no,yes
F,41,divorced,highsch,2,part_time,10,14,28688,no,0,owner,6,26354,debt_consol,40,yes,no
M,31,divorced,highsch,2,full_time,1,2,47813,no,0,tenant,2,27504,wedding,26,no,yes
M,32,divorced,highsch,0,full_time,5,10,47813,no,0,tenant,5,38812,debt_consol,34,no,yes
F,38,single,postgrad,0,full_time,5,4,127500,no,0,tenant,3,80998,other,51,no,yes
M,22,single,univ,0,full_time,2,3,53125,no,0,owner_morg,7,24673,other,32,yes,no
F,43,single,highsch,0,part_time,1,20,28688,no,0,tenant,15,6889,wedding,7,no,yes
F,28,single,basic,0,part_time,5,7,12750,no,0,owner,7,6610,other,7,yes,no
M,46,married,univ,2,part_time,11,20,47813,no,0,owner_morg,6,37920,home_improv,30,yes,no
M,41,single,postgrad,0,full_time,2,11,127500,no,0,owner,13,10174,other,27,no,no
F,25,widowed,highsch,3,part_time,1,6,19125,no,0,tenant,3,7756,other,10,no,no
F,25,single,univ,0,part_time,1,6,31875,no,0,tenant,5,25503,vehicle,24,no,no
F,31,widowed,highsch,3,part_time,2,4,28688,no,0,owner_morg,11,13794,other,26,yes,no
M,23,divorced,univ,0,unemployed,0,0,0,no,0,owner_morg,4,19726,other,25,yes,no
M,25,widowed,highsch,2,unemployed,0,2,0,no,0,tenant,9,17926,debt_consol,30,no,no
F,47,married,univ,3,self_employ,2,4,95625,yes,82578,tenant,5,37903,debt_consol,38,no,no
F,30,married,highsch,3,full_time,5,5,47813,yes,50248,tenant,4,51639,debt_consol,44,no,no
F,41,single,highsch,0,part_time,10,17,28688,no,0,owner,15,23861,debt_consol,41,yes,no
M,36,married,highsch,2,unemployed,0,14,0,yes,28222,tenant,4,14487,holidays,40,no,no
F,41,divorced,univ,2,self_employ,11,17,95625,no,0,owner,14,54980,debt_consol,25,yes,no
F,26,single,univ,0,unemployed,0,4,0,no,0,owner,4,13633,other,24,yes,no
M,26,married,basic,2,self_employ,2,4,25500,yes,39353,owner_morg,6,11908,holidays,36,yes,no
F,27,single,basic,0,full_time,4,7,21250,no,0,tenant,5,15812,wedding,35,no,no
F,35,widowed,univ,1,unemployed,0,5,0,no,0,tenant,7,13310,wedding,34,no,no
F,27,married,basic,0,self_employ,2,3,25500,no,0,tenant,3,17617,vehicle,31,no,yes
F,29,married,highsch,0,full_time,5,9,31875,yes,34725,tenant,3,10885,vehicle,36,no,no
F,22,single,highsch,0,self_employ,1,1,38250,no,0,tenant,8,9490,wedding,9,no,yes
F,41,married,univ,1,unemployed,0,17,0,yes,13543,tenant,10,10797,vehicle,59,no,no
M,31,single,highsch,0,full_time,5,9,47813,no,0,tenant,3,16479,vehicle,33,no,yes
M,27,single,univ,0,part_time,0,4,31875,no,0,owner,10,30959,home_improv,56,yes,no
