gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
F,35,divorced,univ,2,self_employ,0,12,95625,no,0,owner,5,78738,home_improv,40,yes,no
M,34,single,highsch,0,full_time,0,8,47813,no,0,tenant,6,10018,debt_consol,27,no,yes
F,43,married,highsch,1,self_employ,10,10,57375,yes,52325,tenant,7,91127,debt_consol,52,no,no
M,48,single,basic,0,full_time,14,23,31875,no,0,owner_morg,10,26712,vehicle,44,yes,no
M,32,single,highsch,0,self_employ,7,11,57375,no,0,owner_morg,6,37885,debt_consol,39,yes,no
M,28,married,highsch,1,unemployed,0,7,0,yes,5583,tenant,4,14987,other,52,no,no
F,24,married,highsch,1,full_time,2,3,31875,yes,53549,owner,7,13528,holidays,30,yes,no
F,30,divorced,highsch,3,unemployed,0,0,0,no,0,owner_morg,9,11171,other,55,yes,no
M,27,single,highsch,0,full_time,1,7,31875,no,0,owner,10,15349,debt_consol,49,no,yes
M,23,divorced,basic,1,self_employ,2,3,25500,no,0,owner,5,24599,other,28,yes,no
M,30,divorced,postgrad,2,full_time,1,3,127500,no,0,owner_morg,7,56112,home_improv,52,yes,no
F,26,divorced,univ,1,self_employ,3,4,63750,no,0,tenant,10,12516,other,50,no,yes
F,28,single,highsch,0,full_time,5,6,31875,no,0,owner_morg,1,21263,vehicle,57,no,no
M,30,married,univ,2,full_time,2,9,79688,yes,70069,owner,5,38119,home_improv,54,yes,no
M,29,single,highsch,0,full_time,1,1,31875,no,0,tenant,2,18784,wedding,24,no,no
M,32,single,highsch,0,part_time,1,10,28688,no,0,tenant,13,24202,wedding,25,no,no
F,28,married,postgrad,2,self_employ,0,0,102000,yes,42966,owner,5,132783,home_improv,93,yes,no
F,44,widowed,basic,2,unemployed,0,15,0,no,0,owner,6,9866,other,11,no,no
M,33,divorced,highsch,0,self_employ,5,8,57375,no,0,tenant,14,7519,wedding,9,no,yes
M,22,widowed,basic,1,self_employ,0,2,25500,no,0,tenant,3,14197,debt_consol,60,no,no
F,30,widowed,basic,1,part_time,4,8,19125,no,0,owner,15,17297,other,26,yes,no
M,32,married,univ,0,unemployed,0,6,0,yes,57582,tenant,1,50687,other,53,no,yes
F,29,widowed,highsch,1,full_time,2,2,31875,no,0,tenant,9,7707,wedding,7,no,no
M,34,single,highsch,0,full_time,4,12,47813,no,0,tenant,12,43708,debt_consol,48,no,yes
F,32,widowed,highsch,1,part_time,7,6,28688,no,0,tenant,13,25632,wedding,41,no,no
M,25,married,highsch,1,part_time,2,6,19125,yes,25602,tenant,7,28982,debt_consol,32,no,no
M,21,divorced,highsch,0,full_time,0,1,31875,no,0,tenant,8,19480,vehicle,34,no,no
M,27,divorced,highsch,2,full_time,3,6,31875,no,0,tenant,3,6502,debt_consol,11,no,yes
M,38,single,postgrad,0,full_time,0,4,127500,no,0,tenant,8,67665,debt_consol,50,no,yes
F,35,divorced,highsch,3,full_time,1,9,47813,no,0,tenant,11,26767,other,55,no,yes
M,35,divorced,univ,1,part_time,7,8,47813,no,0,owner,4,21488,debt_consol,38,no,yes
F,27,single,basic,0,part_time,0,2,12750,no,0,owner_morg,8,15939,vehicle,54,no,yes
F,32,divorced,basic,2,part_time,6,8,19125,no,0,owner_morg,1,7516,wedding,7,yes,yes
F,28,divorced,highsch,1,self_employ,1,8,38250,no,0,tenant,3,29674,other,40,no,yes
F,34,single,postgrad,0,full_time,3,10,127500,no,0,owner_morg,15,124264,home_improv,86,no,yes
M,23,single,univ,0,self_employ,1,1,63750,no,0,tenant,8,41854,debt_consol,59,no,yes
M,39,divorced,basic,2,self_employ,5,15,38250,no,0,owner_morg,1,25200,debt_consol,24,yes,no
M,27,single,postgrad,0,full_time,4,6,85000,no,0,owner_morg,10,27093,wedding,39,no,yes
M,29,married,univ,2,unemployed,0,2,0,no,0,owner_morg,3,10360,holidays,30,no,yes
F,27,divorced,postgrad,2,full_time,1,7,85000,no,0,owner,10,71846,debt_consol,35,no,no
M,25,single,highsch,0,full_time,4,4,31875,no,0,owner,8,20280,vehicle,52,yes,no
F,35,single,highsch,0,self_employ,9,10,57375,no,0,tenant,5,40333,debt_consol,40,no,yes
M,29,divorced,univ,2,part_time,5,5,31875,no,0,tenant,3,31138,debt_consol,26,no,yes
F,37,married,postgrad,1,self_employ,7,9,153000,yes,99053,tenant,12,29082,debt_consol,49,no,no
M,41,single,postgrad,0,full_time,12,17,127500,no,0,tenant,13,119787,debt_consol,74,no,yes
F,27,divorced,univ,0,part_time,4,6,31875,no,0,tenant,8,13452,debt_consol,57,no,yes
F,37,divorced,basic,1,self_employ,1,8,38250,no,0,tenant,6,30407,other,32,no,yes
M,29,divorced,basic,1,part_time,4,6,12750,no,0,owner_morg,6,7751,other,7,no,yes
F,37,divorced,highsch,1,unemployed,0,12,0,no,0,owner,8,10411,other,35,yes,no
M,30,divorced,univ,2,full_time,0,6,79688,no,0,tenant,5,41520,other,43,no,yes
M,25,single,basic,0,part_time,1,2,12750,no,0,tenant,5,16820,wedding,37,no,yes
F,24,single,basic,0,full_time,3,4,21250,no,0,tenant,3,8049,debt_consol,6,no,no
M,21,married,highsch,0,self_employ,1,2,38250,yes,55356,owner_morg,6,74939,home_improv,52,no,yes
M,26,married,highsch,3,part_time,1,3,19125,no,0,tenant,5,16048,other,59,no,no
M,37,single,highsch,0,self_employ,10,11,57375,no,0,tenant,6,25665,wedding,58,no,yes
F,41,married,highsch,2,part_time,1,18,28688,no,0,owner_morg,6,5450,other,9,yes,no
M,26,widowed,univ,1,self_employ,3,2,63750,no,0,tenant,5,43315,debt_consol,42,no,no
M,41,married,highsch,3,full_time,2,4,47813,no,0,owner,6,17940,holidays,30,yes,no
F,23,widowed,univ,0,self_employ,0,0,63750,no,0,tenant,5,32716,debt_consol,51,no,no
F,34,widowed,postgrad,1,full_time,0,6,127500,no,0,owner,7,59960,debt_consol,53,yes,no
M,30,divorced,univ,1,full_time,4,7,79688,no,0,tenant,9,46299,other,57,no,yes
F,24,divorced,highsch,1,full_time,0,2,31875,no,0,tenant,8,28063,wedding,47,no,yes
M,25,single,basic,0,part_time,1,5,12750,no,0,owner_morg,10,18517,debt_consol,38,no,yes
M,47,divorced,highsch,1,full_time,14,17,47813,no,0,tenant,10,27860,debt_consol,29,no,yes
M,34,widowed,highsch,0,full_time,7,8,47813,no,0,owner,2,35770,home_improv,49,no,no
M,37,married,highsch,0,full_time,7,6,47813,yes,49678,tenant,5,73805,other,35,yes,no
M,39,single,univ,0,full_time,8,10,79688,no,0,tenant,6,53356,debt_consol,34,no,yes
M,38,single,basic,0,full_time,4,7,31875,no,0,owner_morg,9,5317,vehicle,11,no,yes
F,26,married,basic,3,self_employ,0,3,25500,yes,53496,owner,10,50053,debt_consol,42,yes,yes
F,25,single,univ,0,unemployed,0,4,0,no,0,tenant,8,8411,debt_consol,12,no,no
M,35,married,univ,0,self_employ,9,9,95625,yes,71422,owner,1,145414,home_improv,52,yes,no
M,28,married,postgrad,2,unemployed,0,8,0,yes,7780,owner,2,6252,holidays,12,yes,no
F,27,single,univ,0,part_time,4,5,31875,no,0,owner,3,6721,wedding,11,no,yes
M,39,single,highsch,0,unemployed,0,17,0,no,0,owner,7,17679,other,59,yes,yes
M,29,single,univ,0,part_time,4,6,31875,no,0,tenant,6,6742,vehicle,6,no,yes
M,33,single,postgrad,0,full_time,6,10,127500,no,0,tenant,4,25124,other,42,no,yes
M,22,single,univ,0,full_time,0,0,53125,no,0,tenant,3,24375,vehicle,49,no,yes
F,26,single,highsch,0,self_employ,0,5,38250,no,0,tenant,4,16299,vehicle,56,no,yes
M,30,married,highsch,0,self_employ,4,6,57375,yes,43065,owner,1,18912,holidays,36,no,no
F,39,divorced,basic,2,full_time,6,11,31875,no,0,owner,1,9662,vehicle,9,no,yes
M,28,married,univ,0,self_employ,3,6,63750,yes,41196,owner_morg,6,14952,debt_consol,40,no,yes
F,34,divorced,univ,3,full_time,8,6,79688,no,0,owner,3,44403,home_improv,39,no,yes
F,33,married,basic,2,self_employ,8,10,38250,yes,49808,tenant,5,48328,debt_consol,25,yes,no
M,26,married,univ,3,unemployed,0,6,0,yes,20909,tenant,10,20445,debt_consol,33,no,no
M,25,divorced,highsch,3,self_employ,0,2,38250,no,0,owner_morg,7,5167,debt_consol,10,no,no
M,29,married,highsch,0,full_time,0,1,31875,yes,35290,tenant,5,32384,debt_consol,50,no,yes
M,25,married,univ,3,unemployed,0,2,0,yes,32010,owner,3,17101,holidays,56,yes,no
M,36,divorced,postgrad,2,full_time,5,14,127500,no,0,owner_morg,4,77093,home_improv,47,no,yes
M,24,married,univ,0,part_time,0,2,31875,yes,40606,tenant,6,69931,debt_consol,37,no,yes
F,37,married,univ,2,unemployed,0,3,0,yes,4899,owner,13,14259,vehicle,42,yes,no
F,44,divorced,univ,1,self_employ,0,15,95625,no,0,tenant,7,44936,debt_consol,34,no,yes
M,33,married,univ,2,part_time,8,10,47813,yes,58614,owner_morg,14,44639,home_improv,33,yes,no
M,46,single,univ,0,unemployed,0,22,0,no,0,owner,8,19229,other,52,yes,no
F,31,married,postgrad,0,self_employ,7,8,153000,yes,149328,owner,10,35736,home_improv,48,yes,no
M,48,divorced,univ,3,unemployed,0,8,0,no,0,tenant,14,7818,other,9,no,no
F,27,divorced,univ,2,full_time,1,3,53125,no,0,tenant,4,17878,vehicle,30,no,yes
M,24,widowed,highsch,0,full_time,3,3,31875,no,0,tenant,5,31084,other,36,no,no
F,39,married,postgrad,2,part_time,4,6,76500,yes,55586,tenant,10,28318,debt_consol,52,yes,no
M,47,single,basic,0,unemployed,0,16,0,no,0,tenant,11,11236,vehicle,54,no,yes
F,23,single,univ,0,full_time,2,2,53125,no,0,tenant,8,31950,other,51,no,yes
F,23,single,highsch,0,full_time,2,2,31875,no,0,owner,7,9508,wedding,8,yes,no
M,43,single,highsch,0,full_time,3,16,47813,no,0,owner,8,44434,home_improv,51,yes,no
F,34,married,highsch,1,part_time,3,9,28688,yes,31326,owner,10,36870,home_improv,31,no,yes
M,38,married,postgrad,1,full_time,2,16,127500,yes,62679,owner,10,44287,debt_consol,36,yes,no
M,34,divorced,highsch,2,full_time,8,10,47813,no,0,tenant,6,35772,debt_consol,33,no,yes
M,24,single,univ,0,unemployed,0,0,0,no,0,tenant,8,18101,debt_consol,40,no,yes
F,31,single,highsch,0,full_time,7,7,47813,no,0,owner_morg,7,19090,debt_consol,57,no,yes
M,39,single,highsch,0,unemployed,0,17,0,no,0,tenant,1,11152,other,49,no,yes
M,36,widowed,univ,0,unemployed,0,4,0,no,0,tenant,5,9259,wedding,6,no,no
F,31,single,highsch,0,part_time,4,5,28688,no,0,tenant,2,12920,other,29,no,yes
M,27,divorced,univ,0,self_employ,4,6,63750,no,0,owner,8,61113,debt_consol,59,no,yes
F,25,divorced,univ,0,full_time,0,2,53125,no,0,owner_morg,9,9528,vehicle,8,no,yes
M,39,single,basic,0,part_time,8,14,19125,no,0,tenant,15,10777,vehicle,50,no,yes
M,29,married,univ,0,full_time,4,8,53125,yes,45382,tenant,5,96228,debt_consol,47,no,no
F,36,single,highsch,0,full_time,6,6,47813,no,0,tenant,9,24666,other,60,no,yes
M,40,divorced,highsch,0,full_time,0,15,47813,no,0,owner_morg,14,8353,wedding,11,yes,no
M,37,single,basic,0,part_time,7,6,19125,no,0,tenant,11,12215,vehicle,27,no,yes
M,25,divorced,univ,1,unemployed,0,4,0,no,0,tenant,10,8913,debt_consol,9,no,yes
F,33,divorced,univ,2,self_employ,8,11,95625,no,0,owner_morg,1,48005,home_improv,45,no,yes
M,25,divorced,basic,3,full_time,4,4,21250,no,0,owner,4,7033,other,12,no,yes
F,24,single,univ,0,unemployed,0,3,0,no,0,owner_morg,6,7182,debt_consol,6,no,yes
M,41,single,univ,0,self_employ,3,2,95625,no,0,owner_morg,11,29759,debt_consol,56,no,no
M,31,married,highsch,2,self_employ,1,10,57375,yes,40568,tenant,11,97508,debt_consol,25,no,no
M,27,single,highsch,0,part_time,5,6,19125,no,0,owner_morg,6,5620,vehicle,8,yes,no
M,26,married,basic,1,part_time,0,2,12750,no,0,tenant,2,9067,holidays,8,no,no
F,27,married,univ,1,self_employ,5,6,63750,yes,60284,owner,1,109782,home_improv,53,no,yes
F,32,widowed,univ,2,part_time,4,4,47813,no,0,owner,7,14051,debt_consol,59,yes,no
M,44,married,univ,2,unemployed,0,2,0,yes,17305,owner_morg,10,19533,other,25,no,no
M,31,divorced,univ,0,full_time,2,2,79688,no,0,tenant,15,49520,other,25,yes,no
F,28,divorced,univ,0,part_time,5,5,31875,no,0,owner_morg,5,25078,wedding,53,yes,no
F,33,single,univ,0,full_time,5,4,79688,no,0,tenant,9,14910,debt_consol,58,no,yes
F,39,single,univ,0,full_time,11,16,79688,no,0,owner_morg,8,33656,debt_consol,35,yes,no
M,26,married,highsch,0,part_time,4,5,19125,yes,20101,tenant,1,5606,vehicle,7,no,yes
M,32,divorced,univ,1,full_time,1,2,79688,no,0,tenant,5,22130,vehicle,32,no,yes
M,23,single,univ,0,self_employ,1,3,63750,no,0,tenant,8,20584,wedding,36,no,yes
M,29,single,highsch,0,unemployed,0,3,0,no,0,tenant,4,14455,vehicle,59,no,yes
F,33,widowed,highsch,3,part_time,6,11,28688,no,0,tenant,5,8632,debt_consol,8,no,no
F,47,single,highsch,0,self_employ,13,15,57375,no,0,tenant,13,53010,other,44,no,yes
F,32,single,highsch,0,part_time,2,6,28688,no,0,tenant,14,8369,other,8,no,no
F,27,married,postgrad,2,unemployed,0,0,0,no,0,tenant,1,14762,vehicle,26,no,no
F,32,single,highsch,0,part_time,0,10,28688,no,0,owner_morg,9,8809,debt_consol,6,yes,no
M,22,divorced,highsch,1,full_time,0,2,31875,no,0,owner_morg,5,5259,debt_consol,8,yes,no
M,27,divorced,basic,0,unemployed,0,6,0,no,0,tenant,8,9886,other,10,no,no
F,25,married,basic,1,full_time,2,3,21250,yes,58427,owner,5,27856,holidays,54,yes,no
F,35,single,postgrad,0,full_time,4,7,127500,no,0,owner_morg,13,13481,vehicle,55,yes,no
M,28,widowed,highsch,0,part_time,4,5,19125,no,0,owner,2,18400,debt_consol,52,yes,no
M,23,widowed,highsch,1,full_time,0,3,31875,no,0,tenant,8,11590,wedding,44,no,no
F,44,divorced,highsch,3,unemployed,0,10,0,no,0,tenant,5,10293,debt_consol,45,no,no
F,43,single,basic,0,full_time,3,6,31875,no,0,tenant,9,21611,vehicle,25,no,no
F,33,single,univ,0,full_time,6,11,79688,no,0,tenant,6,37191,debt_consol,52,no,yes
M,23,divorced,univ,0,unemployed,0,2,0,no,0,tenant,4,8334,other,11,no,yes
M,31,widowed,postgrad,1,full_time,2,2,127500,no,0,owner_morg,2,60255,home_improv,31,yes,no
F,37,divorced,univ,0,self_employ,6,14,95625,no,0,tenant,11,35181,other,40,no,yes
M,33,married,highsch,1,full_time,1,3,47813,no,0,owner,11,27153,holidays,49,yes,no
F,32,married,basic,1,part_time,1,6,19125,yes,51498,owner_morg,1,44443,home_improv,43,no,no
F,34,married,highsch,2,full_time,8,13,47813,yes,56339,owner_morg,11,22169,holidays,34,yes,no
F,28,single,postgrad,0,full_time,0,7,85000,no,0,tenant,5,65769,debt_consol,44,no,yes
M,27,divorced,univ,3,full_time,5,5,53125,no,0,owner,10,7762,vehicle,11,yes,no
F,30,divorced,univ,3,part_time,2,3,47813,no,0,tenant,11,13076,debt_consol,43,no,no
F,25,single,basic,0,part_time,3,5,12750,no,0,owner,10,13460,vehicle,41,no,yes
M,37,divorced,highsch,0,part_time,6,10,28688,no,0,tenant,14,11292,other,48,no,yes
M,37,divorced,highsch,2,part_time,7,15,28688,no,0,owner,3,12761,debt_consol,60,no,yes
M,33,divorced,univ,2,unemployed,0,9,0,no,0,tenant,5,14660,debt_consol,47,no,yes
F,26,married,univ,1,part_time,0,3,31875,yes,54806,owner,5,59521,debt_consol,28,yes,no
F,31,single,highsch,0,full_time,7,7,47813,no,0,owner_morg,14,46647,home_improv,31,no,no
M,35,married,basic,2,unemployed,0,10,0,yes,39339,tenant,13,38371,debt_consol,54,no,no
M,29,single,highsch,0,part_time,5,6,19125,no,0,tenant,10,11171,other,25,no,no
M,36,widowed,highsch,2,full_time,6,5,47813,no,0,tenant,14,15774,vehicle,32,no,no
M,51,married,highsch,2,unemployed,0,18,0,yes,31232,tenant,8,9434,other,12,no,no
M,39,single,highsch,0,part_time,6,10,28688,no,0,tenant,7,7891,other,11,no,yes
F,27,single,univ,0,part_time,3,3,31875,no,0,owner_morg,2,24231,debt_consol,57,yes,no
F,43,widowed,highsch,0,full_time,11,15,47813,no,0,tenant,8,16735,wedding,49,no,no
M,40,widowed,univ,1,unemployed,0,3,0,no,0,tenant,8,19006,other,57,no,no
F,43,single,univ,0,self_employ,4,12,95625,no,0,tenant,1,69454,debt_consol,42,no,yes
F,30,single,univ,0,self_employ,2,9,95625,no,0,tenant,12,88003,other,36,no,no
M,32,single,univ,0,full_time,2,3,79688,no,0,tenant,14,43458,other,48,no,no
F,47,divorced,highsch,2,full_time,2,9,47813,no,0,tenant,4,5876,other,9,no,yes
F,34,divorced,univ,0,unemployed,0,4,0,no,0,owner_morg,2,19843,debt_consol,53,no,yes
F,29,single,highsch,0,part_time,2,3,19125,no,0,owner_morg,1,14312,wedding,35,yes,no
F,41,married,highsch,0,full_time,6,18,47813,yes,48339,tenant,13,83286,debt_consol,54,no,yes
M,32,divorced,univ,0,unemployed,0,8,0,no,0,owner_morg,13,19367,other,38,no,yes
M,36,widowed,highsch,0,full_time,2,11,47813,no,0,owner,9,43806,home_improv,38,yes,no
F,37,widowed,basic,0,full_time,0,11,31875,no,0,owner,1,11486,other,36,yes,no
M,24,single,highsch,0,full_time,2,5,31875,no,0,tenant,7,19203,other,40,no,yes
M,31,married,highsch,1,self_employ,6,9,57375,no,0,tenant,5,24879,vehicle,41,yes,no
F,31,married,univ,0,unemployed,0,10,0,yes,13968,tenant,3,15819,other,42,no,yes
M,29,single,highsch,0,part_time,5,8,19125,no,0,owner_morg,10,10767,debt_consol,36,no,yes
F,32,widowed,highsch,0,self_employ,0,10,57375,no,0,owner,6,13918,vehicle,44,no,no
F,22,married,highsch,0,full_time,2,3,31875,yes,38903,tenant,7,13741,other,56,no,yes
F,30,divorced,postgrad,2,full_time,4,3,127500,no,0,owner_morg,4,36697,home_improv,41,no,no
F,27,married,basic,0,part_time,3,6,12750,yes,29727,owner_morg,7,13561,other,59,yes,no
M,23,single,univ,0,self_employ,2,4,63750,no,0,owner_morg,4,52133,debt_consol,59,no,yes
M,33,married,highsch,1,self_employ,1,10,57375,yes,36523,tenant,6,67251,other,45,no,no
F,28,single,univ,0,unemployed,0,6,0,no,0,owner,7,18191,vehicle,47,yes,no
F,35,widowed,basic,0,full_time,6,5,31875,no,0,tenant,15,14187,other,59,no,no
F,22,single,highsch,0,unemployed,0,1,0,no,0,owner,4,8629,other,6,yes,no
M,29,divorced,highsch,0,self_employ,5,5,38250,no,0,owner,1,27661,debt_consol,40,no,yes
M,33,single,highsch,0,full_time,0,11,47813,no,0,owner,7,22427,other,51,yes,no
F,31,divorced,univ,3,part_time,6,7,47813,no,0,tenant,12,36120,debt_consol,60,no,yes
F,39,married,univ,2,full_time,11,12,79688,yes,39035,tenant,8,6198,vehicle,12,no,yes
F,24,single,highsch,0,part_time,2,3,19125,no,0,tenant,8,7079,vehicle,8,no,yes
M,42,single,univ,0,full_time,9,18,79688,no,0,owner,13,67250,debt_consol,45,no,yes
F,45,divorced,postgrad,0,full_time,7,22,127500,no,0,owner_morg,2,8500,vehicle,7,no,no
M,27,married,univ,2,part_time,0,0,31875,yes,50331,tenant,9,68555,other,49,no,no
F,37,married,highsch,0,full_time,4,14,47813,yes,59252,owner,5,60894,debt_consol,33,no,yes
M,27,single,highsch,0,full_time,2,4,31875,no,0,owner,1,20890,wedding,48,yes,no
F,44,widowed,highsch,0,full_time,1,20,47813,no,0,tenant,3,9329,other,8,no,no
M,33,married,univ,2,full_time,6,5,79688,yes,45671,owner_morg,4,41205,home_improv,28,no,no
M,23,single,univ,0,full_time,2,4,53125,no,0,owner,8,20149,wedding,37,yes,no
F,29,widowed,univ,1,full_time,4,6,53125,no,0,tenant,8,6345,other,8,no,no
F,28,divorced,highsch,1,full_time,1,5,31875,no,0,owner,8,17521,debt_consol,37,no,yes
F,40,divorced,highsch,1,full_time,7,7,47813,no,0,tenant,15,15719,wedding,56,no,no
M,26,single,highsch,0,part_time,2,2,19125,no,0,owner_morg,9,12705,vehicle,59,yes,yes
F,32,divorced,basic,2,part_time,1,2,19125,no,0,owner_morg,15,8818,wedding,11,yes,no
F,33,married,univ,3,full_time,1,4,79688,yes,34319,tenant,9,11765,holidays,26,no,no
M,33,single,univ,0,full_time,2,2,79688,no,0,owner_morg,1,45837,home_improv,40,yes,no
M,30,single,highsch,0,full_time,0,3,47813,no,0,tenant,5,14442,other,27,no,yes
F,37,single,univ,0,part_time,10,14,47813,no,0,tenant,15,10281,other,57,no,no
M,22,divorced,highsch,1,part_time,0,1,19125,no,0,tenant,7,6246,wedding,9,no,yes
M,27,widowed,univ,1,part_time,3,3,31875,no,0,owner,5,28517,other,41,yes,no
M,30,married,postgrad,0,unemployed,0,10,0,yes,15140,owner_morg,5,15303,other,55,yes,no
M,23,single,highsch,0,self_employ,3,2,38250,no,0,tenant,5,18788,wedding,43,no,yes
M,23,single,highsch,0,self_employ,3,4,38250,no,0,tenant,4,34178,debt_consol,24,no,yes
F,38,married,highsch,0,part_time,7,6,28688,yes,38844,owner,12,36520,debt_consol,24,no,no
M,29,divorced,basic,2,part_time,5,7,12750,no,0,owner,1,13361,vehicle,51,yes,no
M,27,married,univ,3,full_time,3,7,53125,yes,51631,owner,5,56303,home_improv,46,yes,no
M,35,divorced,postgrad,0,full_time,1,6,127500,no,0,owner_morg,8,123263,debt_consol,53,no,yes
M,33,married,univ,1,unemployed,0,9,0,yes,55179,owner,14,6962,debt_consol,11,yes,no
F,22,divorced,highsch,1,self_employ,1,1,38250,no,0,tenant,3,35006,debt_consol,31,no,yes
M,26,single,highsch,0,self_employ,1,1,38250,no,0,tenant,7,26497,other,45,no,yes
M,33,single,highsch,0,self_employ,2,2,57375,no,0,tenant,15,30655,debt_consol,56,no,no
F,25,divorced,univ,2,full_time,1,1,53125,no,0,owner,5,44423,home_improv,47,yes,no
F,53,single,postgrad,0,full_time,6,10,148750,no,0,tenant,14,110978,debt_consol,59,no,yes
M,35,divorced,postgrad,0,full_time,6,6,127500,no,0,owner,2,20733,debt_consol,36,yes,yes
M,31,single,univ,0,full_time,3,2,79688,no,0,owner_morg,14,31258,home_improv,40,no,yes
F,41,married,univ,2,unemployed,0,6,0,yes,18731,tenant,6,10847,vehicle,53,no,no
M,21,divorced,basic,1,self_employ,1,2,25500,no,0,tenant,4,16079,debt_consol,30,no,yes
M,37,married,univ,1,full_time,7,10,79688,yes,61746,tenant,1,46563,other,43,no,no
M,34,single,basic,0,part_time,1,1,19125,no,0,tenant,4,8377,other,10,no,yes
F,32,divorced,univ,1,part_time,5,10,47813,no,0,tenant,10,10058,debt_consol,25,no,yes
F,35,single,univ,0,part_time,2,4,47813,no,0,owner,15,28288,wedding,36,yes,no
F,30,widowed,highsch,1,full_time,6,5,47813,no,0,owner_morg,12,47506,debt_consol,40,no,no
M,38,single,highsch,0,self_employ,9,8,57375,no,0,tenant,3,12660,other,38,no,yes
M,24,divorced,highsch,1,full_time,0,5,31875,no,0,tenant,5,11993,wedding,28,no,yes
M,46,divorced,highsch,1,part_time,9,15,28688,no,0,tenant,6,7973,vehicle,8,no,yes
M,36,divorced,postgrad,2,full_time,9,11,127500,no,0,owner_morg,8,48125,home_improv,45,yes,no
M,31,single,highsch,0,full_time,4,7,47813,no,0,tenant,12,14998,debt_consol,43,no,no
F,28,married,univ,0,unemployed,0,4,0,yes,3739,owner_morg,6,19714,holidays,27,no,yes
M,38,married,highsch,1,full_time,1,1,47813,yes,54863,tenant,10,96118,other,46,no,no
F,30,divorced,highsch,2,full_time,1,8,47813,no,0,tenant,14,6788,vehicle,11,no,yes
M,24,married,univ,0,self_employ,0,2,63750,yes,54867,owner_morg,4,63676,home_improv,37,yes,no
M,39,single,basic,0,full_time,7,12,31875,no,0,owner,6,9591,other,7,yes,no
F,42,divorced,highsch,1,unemployed,0,9,0,no,0,tenant,4,12409,vehicle,35,no,yes
M,32,single,univ,0,unemployed,0,8,0,no,0,owner_morg,7,18083,other,41,yes,no
M,39,divorced,univ,1,full_time,4,13,79688,no,0,tenant,10,38209,debt_consol,27,no,yes
M,44,single,highsch,0,full_time,10,8,47813,no,0,tenant,3,45878,other,49,no,yes
M,27,divorced,univ,2,unemployed,0,6,0,no,0,owner,6,13841,vehicle,29,yes,no
M,28,single,univ,0,self_employ,5,6,63750,no,0,tenant,2,15922,other,44,no,yes
F,21,single,highsch,0,full_time,0,2,31875,no,0,owner_morg,6,6315,other,7,yes,no
F,23,single,highsch,0,full_time,0,0,31875,no,0,owner_morg,3,9510,debt_consol,10,no,yes
M,26,divorced,basic,2,part_time,0,3,12750,no,0,tenant,2,12608,debt_consol,30,no,yes
F,28,single,highsch,0,full_time,2,5,31875,no,0,tenant,4,17470,vehicle,31,no,no
F,38,married,highsch,0,unemployed,0,16,0,yes,30328,owner,11,10548,holidays,40,no,yes
M,29,widowed,univ,2,part_time,2,9,31875,no,0,tenant,4,24541,vehicle,45,no,no
F,33,single,highsch,0,part_time,7,12,28688,no,0,owner_morg,9,21176,vehicle,28,yes,no
M,27,divorced,univ,3,full_time,0,2,53125,no,0,tenant,9,19196,wedding,50,no,yes
M,28,divorced,univ,3,full_time,4,7,53125,no,0,tenant,8,51933,debt_consol,30,no,yes
M,33,divorced,univ,2,self_employ,5,6,95625,no,0,owner_morg,3,10428,wedding,45,no,yes
M,25,single,basic,0,unemployed,0,0,0,no,0,owner,4,10443,vehicle,24,yes,no
M,26,married,univ,0,unemployed,0,3,0,yes,59636,tenant,2,42634,other,26,no,yes
F,33,widowed,highsch,0,part_time,4,10,28688,no,0,tenant,12,15865,wedding,55,no,no
F,29,divorced,highsch,1,full_time,3,4,31875,no,0,tenant,6,21734,vehicle,33,no,yes
F,28,divorced,highsch,3,unemployed,0,8,0,no,0,owner,3,19888,debt_consol,29,yes,no
M,29,single,basic,0,full_time,6,9,21250,no,0,tenant,10,20060,vehicle,49,no,yes
M,41,married,highsch,0,self_employ,4,18,57375,no,0,tenant,8,35263,debt_consol,29,no,yes
F,36,married,univ,1,part_time,1,2,47813,yes,49618,tenant,1,9734,holidays,9,no,no
M,33,married,postgrad,3,full_time,2,7,127500,no,0,owner_morg,7,107992,debt_consol,78,no,no
M,30,married,univ,1,full_time,0,8,79688,yes,63149,owner_morg,15,20583,debt_consol,50,no,no
M,41,single,highsch,0,self_employ,5,12,57375,no,0,owner_morg,8,52552,home_improv,28,yes,no
F,37,single,highsch,0,self_employ,6,15,57375,no,0,owner_morg,4,47428,home_improv,35,yes,no
M,27,widowed,postgrad,0,full_time,0,5,85000,no,0,tenant,3,8285,other,7,yes,no
M,45,widowed,univ,2,full_time,12,14,79688,no,0,tenant,13,40051,other,59,no,no
M,39,single,highsch,0,self_employ,2,11,57375,no,0,tenant,2,29574,wedding,27,no,no
F,25,single,univ,0,unemployed,0,3,0,no,0,tenant,9,6226,debt_consol,12,no,yes
F,46,married,highsch,2,unemployed,0,13,0,yes,42863,tenant,2,31031,debt_consol,49,no,yes
F,35,widowed,postgrad,2,full_time,7,6,127500,no,0,owner,13,75199,debt_consol,47,yes,no
M,22,married,basic,0,part_time,1,2,12750,yes,55755,owner,4,65027,debt_consol,56,yes,no
